transaction_id,order_id,customer_id,amount,currency,payment_method,bank,status,failure_reason,retry_count,created_at,is_recoverable,optimal_action,recovery_probability,expected_outcome
TXN_eb292541f240,ORDER_0007119,CUST_00035,53413.82,INR,UPI,SBI,FAILED,UPI_TIMEOUT,0,2026-06-19 19:26:12.122833,True,RETRY,0.856,RECOVERABLE
TXN_2de09bb1e472,ORDER_0007120,CUST_01425,54319.39,INR,NETBANKING,HDFC,SUCCESS,,0,2026-08-21 17:30:39.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_0293ddcbedd1,ORDER_0007121,CUST_00070,66133.12,INR,UPI,SBI,FAILED,NETWORK_TIMEOUT,0,2026-07-24 11:16:59.122833,True,RETRY,0.933,RECOVERABLE
TXN_d49fbbe706f7,ORDER_0007122,CUST_01467,858.8,INR,CARD,ICICI,FAILED,AUTHENTICATION_FAILED,0,2026-07-17 10:32:39.122833,False,DO_NOT_CONTACT,0.203,NON_RECOVERABLE
TXN_d62941ad85d6,ORDER_0007123,CUST_01219,305.57,INR,UPI,HDFC,FAILED,INSUFFICIENT_FUNDS,0,2026-06-17 10:07:33.122833,True,PAYMENT_LINK,0.473,RECOVERABLE
TXN_9408caf27bc6,ORDER_0007124,CUST_01895,25562.87,INR,CARD,HDFC,SUCCESS,,0,2026-07-16 15:07:43.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_1854727c0c76,ORDER_0007125,CUST_01116,2571.88,INR,CARD,AXIS,SUCCESS,,0,2026-06-06 04:58:59.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_179c5a493a15,ORDER_0007126,CUST_01613,200.92,INR,UPI,KOTAK,SUCCESS,,0,2026-07-26 01:30:46.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_eb83a029c5ee,ORDER_0007127,CUST_01827,8611.81,INR,WALLET,KOTAK,FAILED,NETWORK_TIMEOUT,0,2026-06-30 21:56:15.122833,True,RETRY,0.948,RECOVERABLE
TXN_f9b2e0124be6,ORDER_0007128,CUST_00569,1767.86,INR,WALLET,ICICI,SUCCESS,,0,2026-07-07 15:34:23.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_9dc3c84069de,ORDER_0007129,CUST_01225,5090.7,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-08-20 15:06:02.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_d2d2c175aeb2,ORDER_0007130,CUST_01592,8471.5,INR,WALLET,SBI,SUCCESS,,0,2026-08-14 18:11:46.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_5c1f946ac63f,ORDER_0007131,CUST_00797,98829.1,INR,WALLET,KOTAK,SUCCESS,,0,2026-06-26 02:41:22.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_03c25494d78f,ORDER_0007132,CUST_01300,98026.28,INR,WALLET,KOTAK,FAILED,INSUFFICIENT_FUNDS,0,2026-07-08 02:03:09.122833,True,PAYMENT_LINK,0.458,RECOVERABLE
TXN_0322050bc4b8,ORDER_0007133,CUST_01985,92630.24,INR,UPI,AXIS,SUCCESS,,0,2026-06-26 06:56:46.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_d8a3be0de3d5,ORDER_0007134,CUST_01366,11224.99,INR,UPI,SBI,SUCCESS,,0,2026-07-21 02:59:11.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_6f97792d4451,ORDER_0007135,CUST_00770,772.91,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-08-12 15:27:21.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_4ce6b58aab14,ORDER_0007136,CUST_01788,23032.95,INR,CARD,HDFC,SUCCESS,,0,2026-08-26 22:08:56.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_fb34607de91a,ORDER_0007137,CUST_01477,42631.28,INR,NETBANKING,HDFC,SUCCESS,,0,2026-08-10 04:53:35.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_c1b4e7f2f2cd,ORDER_0007138,CUST_01622,550.29,INR,CARD,AXIS,SUCCESS,,0,2026-08-19 20:54:42.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_d2435e424122,ORDER_0007139,CUST_00998,7059.97,INR,UPI,HDFC,SUCCESS,,0,2026-06-04 09:12:30.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_7e652c731df9,ORDER_0007140,CUST_01110,203.98,INR,NETBANKING,SBI,SUCCESS,,0,2026-08-27 16:25:20.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_ba07304b2a72,ORDER_0007141,CUST_00947,656.28,INR,NETBANKING,AXIS,FAILED,BANK_DECLINED,0,2026-07-04 08:02:26.122833,True,PAYMENT_LINK,0.578,RECOVERABLE
TXN_eb69dd9aac7e,ORDER_0007142,CUST_00518,267.03,INR,WALLET,ICICI,FAILED,LIMIT_EXCEEDED,0,2026-08-20 04:31:31.122833,False,DO_NOT_CONTACT,0.203,NON_RECOVERABLE
TXN_e8804ce42dcc,ORDER_0007143,CUST_01715,974.58,INR,WALLET,ICICI,SUCCESS,,0,2026-07-10 05:51:37.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_2a0b5b1144e5,ORDER_0007144,CUST_00015,768.92,INR,UPI,HDFC,FAILED,UPI_TIMEOUT,0,2026-06-25 00:52:23.122833,True,RETRY,0.856,RECOVERABLE
TXN_86e728e3c440,ORDER_0007145,CUST_01917,14723.64,INR,NETBANKING,SBI,SUCCESS,,0,2026-06-17 18:15:07.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_8e7ec96feb23,ORDER_0007146,CUST_01211,52782.29,INR,WALLET,SBI,SUCCESS,,0,2026-07-16 04:19:35.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_016e2e95a7da,ORDER_0007147,CUST_01070,8145.55,INR,CARD,HDFC,SUCCESS,,0,2026-08-31 01:00:39.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_b1c4f3423c7b,ORDER_0007148,CUST_01706,78616.88,INR,UPI,AXIS,SUCCESS,,0,2026-08-06 05:58:19.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_5c615371dcec,ORDER_0007149,CUST_01990,59867.17,INR,UPI,AXIS,SUCCESS,,0,2026-08-28 14:09:58.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_c53d02c25990,ORDER_0007150,CUST_01474,1051.12,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-07-12 16:53:10.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a6b03c32d8a0,ORDER_0007151,CUST_00498,8181.32,INR,UPI,SBI,SUCCESS,,0,2026-06-17 20:53:41.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_c41820269724,ORDER_0007152,CUST_01427,9979.7,INR,WALLET,ICICI,FAILED,UPI_TIMEOUT,0,2026-06-11 01:09:19.122833,True,RETRY,0.813,RECOVERABLE
TXN_8186d6eed871,ORDER_0007153,CUST_00008,4889.79,INR,WALLET,ICICI,SUCCESS,,0,2026-06-13 05:20:56.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_82597606c565,ORDER_0007154,CUST_01831,315.83,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-08-19 21:08:49.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_532cd0a3ab32,ORDER_0007155,CUST_01110,5745.31,INR,CARD,AXIS,SUCCESS,,0,2026-06-12 02:17:22.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e4d7850a2848,ORDER_0007156,CUST_01890,148.89,INR,CARD,AXIS,SUCCESS,,0,2026-06-18 23:04:18.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_786e84cda15d,ORDER_0007157,CUST_00086,2508.49,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-07-15 08:20:20.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_5ba9d0762c92,ORDER_0007158,CUST_00576,499.42,INR,CARD,SBI,SUCCESS,,0,2026-07-08 06:01:20.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_b394800076e8,ORDER_0007159,CUST_01631,523.74,INR,CARD,ICICI,SUCCESS,,0,2026-08-10 20:36:03.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_9ca67a960944,ORDER_0007160,CUST_01781,7140.43,INR,UPI,KOTAK,SUCCESS,,0,2026-08-08 23:43:50.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_5a2013231ffa,ORDER_0007161,CUST_00211,813.14,INR,WALLET,ICICI,SUCCESS,,0,2026-07-03 06:29:05.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_54707116a883,ORDER_0007162,CUST_01124,57037.52,INR,CARD,AXIS,SUCCESS,,0,2026-08-29 23:05:13.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_ea7b48e562fa,ORDER_0007163,CUST_00328,859.56,INR,UPI,AXIS,FAILED,BANK_DECLINED,0,2026-07-11 12:51:55.122833,False,DO_NOT_CONTACT,0.544,NON_RECOVERABLE
TXN_d33e358c3d90,ORDER_0007164,CUST_00041,5984.54,INR,NETBANKING,HDFC,SUCCESS,,0,2026-06-12 21:06:21.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_695171dbbf53,ORDER_0007165,CUST_01848,9613.91,INR,NETBANKING,SBI,FAILED,INSUFFICIENT_FUNDS,0,2026-06-18 08:58:30.122833,True,PAYMENT_LINK,0.49,RECOVERABLE
TXN_eebf03996318,ORDER_0007166,CUST_01981,36348.64,INR,WALLET,HDFC,SUCCESS,,0,2026-07-02 20:48:14.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_5e31e83f98b7,ORDER_0007167,CUST_01789,8981.53,INR,UPI,AXIS,SUCCESS,,0,2026-06-23 15:37:24.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_017a92284954,ORDER_0007168,CUST_01442,166.93,INR,CARD,SBI,FAILED,LIMIT_EXCEEDED,0,2026-08-31 05:19:05.122833,False,DO_NOT_CONTACT,0.218,NON_RECOVERABLE
TXN_11ca378297bd,ORDER_0007169,CUST_00403,9061.32,INR,CARD,HDFC,FAILED,INSUFFICIENT_FUNDS,0,2026-06-11 13:41:28.122833,True,PAYMENT_LINK,0.486,RECOVERABLE
TXN_97501fb4da0c,ORDER_0007170,CUST_01735,9298.51,INR,CARD,KOTAK,SUCCESS,,0,2026-07-30 13:44:04.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_9207bdfd1546,ORDER_0007171,CUST_01609,389.06,INR,UPI,ICICI,SUCCESS,,0,2026-07-25 07:03:38.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_4cc525f5631d,ORDER_0007172,CUST_01535,7662.49,INR,WALLET,SBI,SUCCESS,,0,2026-06-03 07:42:02.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_0fa6163e0034,ORDER_0007173,CUST_01928,6845.76,INR,WALLET,KOTAK,SUCCESS,,0,2026-07-11 18:09:41.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_778f07a98b67,ORDER_0007174,CUST_01740,894.64,INR,UPI,HDFC,FAILED,NETWORK_TIMEOUT,0,2026-06-22 15:04:12.122833,True,RETRY,0.903,RECOVERABLE
TXN_708b21660e19,ORDER_0007175,CUST_01173,685.23,INR,UPI,AXIS,SUCCESS,,0,2026-07-16 11:26:57.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_b11dc7d7b543,ORDER_0007176,CUST_01729,18142.68,INR,CARD,HDFC,FAILED,CARD_EXPIRED,0,2026-08-02 21:47:09.122833,False,DO_NOT_CONTACT,0.168,NON_RECOVERABLE
TXN_55110c9967aa,ORDER_0007177,CUST_00355,845.43,INR,UPI,ICICI,SUCCESS,,0,2026-07-03 11:07:39.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_9458a7f41861,ORDER_0007178,CUST_01706,4426.13,INR,NETBANKING,AXIS,FAILED,CARD_EXPIRED,0,2026-06-27 19:06:33.122833,False,DO_NOT_CONTACT,0.156,NON_RECOVERABLE
TXN_2394515727bc,ORDER_0007179,CUST_01356,15744.25,INR,NETBANKING,KOTAK,FAILED,CUSTOMER_CANCELLED,0,2026-08-13 00:58:46.122833,False,DO_NOT_CONTACT,0.054,NON_RECOVERABLE
TXN_24d74a55e553,ORDER_0007180,CUST_00364,3616.93,INR,CARD,AXIS,SUCCESS,,0,2026-08-11 18:36:24.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_d324643c342b,ORDER_0007181,CUST_00549,151.53,INR,UPI,ICICI,SUCCESS,,0,2026-08-24 07:12:12.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_3357157025d4,ORDER_0007182,CUST_00260,361.82,INR,UPI,KOTAK,SUCCESS,,0,2026-06-28 22:23:13.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_150796c19173,ORDER_0007183,CUST_00267,96435.45,INR,NETBANKING,AXIS,FAILED,BANK_DECLINED,0,2026-08-23 09:15:34.122833,True,PAYMENT_LINK,0.547,RECOVERABLE
TXN_bd671204f54c,ORDER_0007184,CUST_00778,2098.94,INR,NETBANKING,ICICI,FAILED,BANK_DECLINED,0,2026-07-03 09:16:11.122833,True,PAYMENT_LINK,0.596,RECOVERABLE
TXN_8da9c63ef043,ORDER_0007185,CUST_01351,889.89,INR,NETBANKING,AXIS,SUCCESS,,0,2026-06-29 06:34:47.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_03c443a5f457,ORDER_0007186,CUST_00478,918.62,INR,NETBANKING,ICICI,FAILED,NETWORK_TIMEOUT,0,2026-08-04 03:30:28.122833,True,RETRY,0.945,RECOVERABLE
TXN_6a5910ecd25f,ORDER_0007187,CUST_00590,36446.71,INR,UPI,SBI,SUCCESS,,0,2026-06-09 17:08:08.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_10a12dd85364,ORDER_0007188,CUST_00432,4804.56,INR,CARD,AXIS,SUCCESS,,0,2026-06-07 22:05:27.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e0962a3917a9,ORDER_0007189,CUST_00074,8260.25,INR,UPI,SBI,FAILED,INSUFFICIENT_FUNDS,0,2026-06-12 02:14:48.122833,False,DO_NOT_CONTACT,0.492,NON_RECOVERABLE
TXN_e696c6850157,ORDER_0007190,CUST_00252,4041.46,INR,WALLET,HDFC,FAILED,CUSTOMER_CANCELLED,0,2026-08-30 20:36:18.122833,False,DO_NOT_CONTACT,0.05,NON_RECOVERABLE
TXN_e88d55c1e8e2,ORDER_0007191,CUST_01616,4518.19,INR,NETBANKING,ICICI,SUCCESS,,0,2026-06-30 10:14:51.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_6ec69bd1eec1,ORDER_0007192,CUST_01346,482.22,INR,NETBANKING,HDFC,SUCCESS,,0,2026-06-12 04:00:06.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_dbd088a45018,ORDER_0007193,CUST_01236,7768.57,INR,WALLET,KOTAK,SUCCESS,,0,2026-06-03 12:36:57.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_fe882ae4fa01,ORDER_0007194,CUST_00113,8012.15,INR,NETBANKING,SBI,SUCCESS,,0,2026-06-12 15:18:16.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_59b095161395,ORDER_0007195,CUST_01961,52822.46,INR,NETBANKING,SBI,SUCCESS,,0,2026-06-12 17:13:42.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_dd22910b27b6,ORDER_0007196,CUST_01902,6776.75,INR,NETBANKING,ICICI,SUCCESS,,0,2026-08-13 17:17:03.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a3ac7adcc486,ORDER_0007197,CUST_00084,19466.76,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-06-03 18:03:04.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_37d253260cc3,ORDER_0007198,CUST_01087,951.83,INR,CARD,KOTAK,FAILED,INSUFFICIENT_FUNDS,0,2026-08-03 15:16:59.122833,True,PAYMENT_LINK,0.483,RECOVERABLE
TXN_f5415cc63f6c,ORDER_0007199,CUST_01202,85204.96,INR,NETBANKING,ICICI,SUCCESS,,0,2026-07-03 18:53:03.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_104f7299c1e1,ORDER_0007200,CUST_00417,20032.83,INR,UPI,HDFC,SUCCESS,,0,2026-06-24 16:17:44.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e6d46674c04e,ORDER_0007201,CUST_00201,3468.61,INR,UPI,SBI,SUCCESS,,0,2026-08-03 03:41:17.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a345bcaec5d1,ORDER_0007202,CUST_00973,3504.79,INR,CARD,ICICI,SUCCESS,,0,2026-08-22 22:36:43.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_b5b4c3ddb047,ORDER_0007203,CUST_01097,3143.06,INR,CARD,SBI,SUCCESS,,0,2026-08-05 03:12:28.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_ef98444dbe85,ORDER_0007204,CUST_00875,8708.97,INR,CARD,KOTAK,SUCCESS,,0,2026-08-15 07:05:40.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_c1dc76c13c43,ORDER_0007205,CUST_00482,69836.83,INR,NETBANKING,SBI,SUCCESS,,0,2026-08-16 12:42:27.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_9bacf47ee43b,ORDER_0007206,CUST_01260,424.23,INR,NETBANKING,SBI,FAILED,UPI_TIMEOUT,0,2026-06-10 00:37:48.122833,True,RETRY,0.877,RECOVERABLE
TXN_90f671cb5ad5,ORDER_0007207,CUST_01829,8575.59,INR,CARD,SBI,SUCCESS,,0,2026-06-07 08:02:01.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_576259554482,ORDER_0007208,CUST_00624,1036.87,INR,NETBANKING,SBI,SUCCESS,,0,2026-06-04 09:34:08.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_2b4715737f28,ORDER_0007209,CUST_01364,56650.56,INR,UPI,ICICI,SUCCESS,,0,2026-07-11 05:22:17.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_8916ded46956,ORDER_0007210,CUST_01202,601.31,INR,UPI,KOTAK,SUCCESS,,0,2026-08-13 05:27:01.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_79dda582fbee,ORDER_0007211,CUST_01486,11912.15,INR,WALLET,ICICI,SUCCESS,,0,2026-08-18 02:10:13.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_78054751d284,ORDER_0007212,CUST_01879,4188.78,INR,WALLET,AXIS,SUCCESS,,0,2026-08-31 02:04:58.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_205f922d58e7,ORDER_0007213,CUST_00081,5519.71,INR,CARD,KOTAK,SUCCESS,,0,2026-08-12 11:12:18.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a2768f69c2b4,ORDER_0007214,CUST_00770,237.99,INR,UPI,KOTAK,SUCCESS,,0,2026-08-13 13:02:39.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_8f40b5d4cbf6,ORDER_0007215,CUST_00833,6450.43,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-06-10 01:42:20.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_6409d40161a4,ORDER_0007216,CUST_01297,6719.03,INR,UPI,AXIS,SUCCESS,,0,2026-08-25 06:35:14.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_4ac5c7ae523c,ORDER_0007217,CUST_01727,74895.37,INR,NETBANKING,ICICI,FAILED,BANK_DECLINED,0,2026-08-22 02:33:09.122833,True,PAYMENT_LINK,0.605,RECOVERABLE
TXN_d13c4629e9b2,ORDER_0007218,CUST_01488,76570.62,INR,CARD,HDFC,SUCCESS,,0,2026-08-04 07:50:31.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_4afe468cdd35,ORDER_0007219,CUST_01479,55947.02,INR,CARD,HDFC,SUCCESS,,0,2026-08-13 00:41:12.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_35ffbe441133,ORDER_0007220,CUST_00487,770.61,INR,UPI,ICICI,SUCCESS,,0,2026-06-11 05:49:10.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_3d3943231f9f,ORDER_0007221,CUST_00678,785.92,INR,CARD,ICICI,SUCCESS,,0,2026-07-17 07:03:28.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_4d07971db2c2,ORDER_0007222,CUST_01564,22558.99,INR,WALLET,KOTAK,SUCCESS,,0,2026-06-17 00:26:29.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_2ce0e2cc2283,ORDER_0007223,CUST_01200,800.66,INR,WALLET,AXIS,SUCCESS,,0,2026-06-20 14:19:27.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_24e10036efbe,ORDER_0007224,CUST_01520,396.39,INR,WALLET,AXIS,SUCCESS,,0,2026-08-21 15:44:17.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_2cb52af705b5,ORDER_0007225,CUST_01866,8499.07,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-08-15 01:31:48.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_74111d217c4e,ORDER_0007226,CUST_00491,2109.58,INR,NETBANKING,ICICI,FAILED,BANK_DECLINED,0,2026-08-09 11:51:39.122833,True,PAYMENT_LINK,0.614,RECOVERABLE
TXN_8dcfda67cdfd,ORDER_0007227,CUST_01276,9684.33,INR,UPI,KOTAK,SUCCESS,,0,2026-08-18 09:53:42.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_d42f220dfe29,ORDER_0007228,CUST_01817,257.02,INR,CARD,AXIS,SUCCESS,,0,2026-06-22 04:00:37.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_365789e67bb6,ORDER_0007229,CUST_00511,5427.08,INR,NETBANKING,AXIS,SUCCESS,,0,2026-06-20 01:33:28.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_b6914ad806ba,ORDER_0007230,CUST_00710,90630.22,INR,NETBANKING,ICICI,SUCCESS,,0,2026-06-17 06:21:46.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e5cea134388f,ORDER_0007231,CUST_01034,13121.75,INR,NETBANKING,SBI,SUCCESS,,0,2026-06-25 18:00:59.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_ea97e29be32c,ORDER_0007232,CUST_00825,43265.43,INR,WALLET,KOTAK,SUCCESS,,0,2026-07-16 19:23:36.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_bb19ebc79e02,ORDER_0007233,CUST_00835,7380.18,INR,CARD,HDFC,SUCCESS,,0,2026-06-07 11:50:18.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_5f69076ae425,ORDER_0007234,CUST_01763,979.78,INR,UPI,AXIS,SUCCESS,,0,2026-08-05 23:28:25.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_6a7565ba5bed,ORDER_0007235,CUST_01793,30360.25,INR,UPI,SBI,SUCCESS,,0,2026-08-19 22:11:37.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_3bba6a661967,ORDER_0007236,CUST_00626,8771.64,INR,UPI,ICICI,SUCCESS,,0,2026-08-08 12:03:15.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_ef11efac71c6,ORDER_0007237,CUST_00623,54252.68,INR,UPI,SBI,SUCCESS,,0,2026-08-19 08:11:34.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_37ebe8c2741e,ORDER_0007238,CUST_01041,45584.31,INR,WALLET,HDFC,SUCCESS,,0,2026-08-17 16:31:26.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_ab374e2cc02c,ORDER_0007239,CUST_00802,2897.7,INR,UPI,SBI,SUCCESS,,0,2026-06-17 01:28:17.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_c380e789fb6a,ORDER_0007240,CUST_01357,18959.05,INR,WALLET,SBI,FAILED,AUTHENTICATION_FAILED,0,2026-08-17 19:15:25.122833,False,DO_NOT_CONTACT,0.202,NON_RECOVERABLE
TXN_2b27c64618e6,ORDER_0007241,CUST_00283,914.03,INR,CARD,ICICI,SUCCESS,,0,2026-07-03 17:27:44.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_0f4b56003af1,ORDER_0007242,CUST_00047,193.3,INR,UPI,HDFC,FAILED,NETWORK_TIMEOUT,0,2026-08-05 06:01:47.122833,True,RETRY,0.902,RECOVERABLE
TXN_c3542287bd46,ORDER_0007243,CUST_00770,286.73,INR,WALLET,KOTAK,SUCCESS,,0,2026-07-08 19:24:52.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_456ccbf049f5,ORDER_0007244,CUST_00409,7087.57,INR,NETBANKING,AXIS,FAILED,CARD_EXPIRED,0,2026-07-11 22:05:46.122833,False,DO_NOT_CONTACT,0.163,NON_RECOVERABLE
TXN_e05ebb829084,ORDER_0007245,CUST_00016,3510.27,INR,UPI,SBI,FAILED,NETWORK_TIMEOUT,0,2026-08-10 16:12:02.122833,True,RETRY,0.916,RECOVERABLE
TXN_226b341f4c1c,ORDER_0007246,CUST_01265,29001.63,INR,UPI,KOTAK,SUCCESS,,0,2026-06-14 20:12:13.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_aa5e4e559f79,ORDER_0007247,CUST_00859,91571.39,INR,CARD,AXIS,FAILED,CARD_EXPIRED,0,2026-07-19 14:23:23.122833,False,DO_NOT_CONTACT,0.155,NON_RECOVERABLE
TXN_cb606c03a57d,ORDER_0007248,CUST_01825,38957.87,INR,WALLET,KOTAK,FAILED,INSUFFICIENT_FUNDS,0,2026-08-25 02:33:28.122833,True,PAYMENT_LINK,0.5,RECOVERABLE
TXN_1a722cde9708,ORDER_0007249,CUST_01496,79132.22,INR,UPI,HDFC,FAILED,UPI_TIMEOUT,0,2026-07-28 11:25:33.122833,True,RETRY,0.896,RECOVERABLE
TXN_ba0bef6d3eec,ORDER_0007250,CUST_01002,373.97,INR,WALLET,SBI,SUCCESS,,0,2026-07-19 04:56:05.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_7eedd8ff2475,ORDER_0007251,CUST_01924,5741.12,INR,UPI,AXIS,SUCCESS,,0,2026-07-23 00:08:25.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_48419c90e9a8,ORDER_0007252,CUST_00837,284.59,INR,UPI,ICICI,SUCCESS,,0,2026-07-13 18:56:27.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_21495719c91d,ORDER_0007253,CUST_01005,7665.43,INR,CARD,HDFC,FAILED,AUTHENTICATION_FAILED,0,2026-08-04 15:48:53.122833,False,DO_NOT_CONTACT,0.215,NON_RECOVERABLE
TXN_ffbf29686122,ORDER_0007254,CUST_01351,99596.24,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-06-22 21:41:48.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_1ca492f816a0,ORDER_0007255,CUST_00316,501.74,INR,CARD,HDFC,SUCCESS,,0,2026-08-31 10:43:19.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
