subscription_id,customer_id,plan,amount,billing_cycle,status,next_payment_date
SUB_000793,CUST_01050,BASIC,499,MONTHLY,ACTIVE,2026-09-06 14:21:58.338776
SUB_000794,CUST_01831,BASIC,499,MONTHLY,ACTIVE,2026-09-27 14:21:58.338776
SUB_000795,CUST_00375,PRO,1499,MONTHLY,CANCELLED,2026-09-17 14:21:58.338776
SUB_000796,CUST_01440,BASIC,499,MONTHLY,ACTIVE,2026-09-29 14:21:58.338776
SUB_000797,CUST_01092,BASIC,499,YEARLY,ACTIVE,2026-09-15 14:21:58.338776
SUB_000798,CUST_01402,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-28 14:21:58.338776
SUB_000799,CUST_01122,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-20 14:21:58.338776
SUB_000800,CUST_00596,BUSINESS,4999,YEARLY,PAST_DUE,2026-09-14 14:21:58.338776
SUB_000801,CUST_00401,PRO,1499,MONTHLY,ACTIVE,2026-09-14 14:21:58.338776
SUB_000802,CUST_00848,BASIC,499,YEARLY,ACTIVE,2026-09-07 14:21:58.338776
SUB_000803,CUST_01545,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-22 14:21:58.338776
SUB_000804,CUST_00055,BUSINESS,4999,YEARLY,CANCELLED,2026-09-05 14:21:58.338776
SUB_000805,CUST_01496,PRO,1499,YEARLY,PAST_DUE,2026-09-13 14:21:58.338776
SUB_000806,CUST_00266,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-25 14:21:58.338776
SUB_000807,CUST_00766,PRO,1499,YEARLY,CANCELLED,2026-09-20 14:21:58.338776
SUB_000808,CUST_00496,PRO,1499,YEARLY,CANCELLED,2026-09-10 14:21:58.338776
SUB_000809,CUST_00980,BASIC,499,YEARLY,CANCELLED,2026-09-19 14:21:58.338776
SUB_000810,CUST_00376,PRO,1499,YEARLY,CANCELLED,2026-09-27 14:21:58.338776
SUB_000811,CUST_01088,BASIC,499,MONTHLY,PAST_DUE,2026-09-12 14:21:58.338776
SUB_000812,CUST_00108,PRO,1499,MONTHLY,ACTIVE,2026-09-05 14:21:58.338776
SUB_000813,CUST_01246,BUSINESS,4999,YEARLY,ACTIVE,2026-09-10 14:21:58.338776
SUB_000814,CUST_01360,BASIC,499,MONTHLY,ACTIVE,2026-09-27 14:21:58.338776
SUB_000815,CUST_01222,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-28 14:21:58.338776
SUB_000816,CUST_00523,BUSINESS,4999,YEARLY,ACTIVE,2026-09-04 14:21:58.338776
SUB_000817,CUST_01759,BASIC,499,YEARLY,PAST_DUE,2026-09-19 14:21:58.338776
SUB_000818,CUST_01860,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-23 14:21:58.338776
SUB_000819,CUST_01782,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-26 14:21:58.338776
SUB_000820,CUST_01349,BUSINESS,4999,YEARLY,CANCELLED,2026-09-26 14:21:58.338776
SUB_000821,CUST_01626,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-24 14:21:58.338776
SUB_000822,CUST_00809,BASIC,499,YEARLY,ACTIVE,2026-09-07 14:21:58.338776
SUB_000823,CUST_01704,PRO,1499,YEARLY,PAST_DUE,2026-09-21 14:21:58.338776
SUB_000824,CUST_00280,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-28 14:21:58.338776
SUB_000825,CUST_01353,BUSINESS,4999,YEARLY,ACTIVE,2026-09-17 14:21:58.338776
SUB_000826,CUST_00633,BASIC,499,YEARLY,CANCELLED,2026-09-27 14:21:58.338776
SUB_000827,CUST_01998,BUSINESS,4999,YEARLY,ACTIVE,2026-09-03 14:21:58.338776
SUB_000828,CUST_00795,BUSINESS,4999,YEARLY,ACTIVE,2026-09-10 14:21:58.338776
SUB_000829,CUST_01433,ENTERPRISE,19999,YEARLY,CANCELLED,2026-09-22 14:21:58.338776
SUB_000830,CUST_00267,ENTERPRISE,19999,YEARLY,PAST_DUE,2026-09-21 14:21:58.338776
SUB_000831,CUST_01893,BASIC,499,YEARLY,ACTIVE,2026-09-23 14:21:58.338776
SUB_000832,CUST_01883,ENTERPRISE,19999,YEARLY,PAST_DUE,2026-09-07 14:21:58.338776
SUB_000833,CUST_01342,PRO,1499,YEARLY,CANCELLED,2026-09-05 14:21:58.338776
SUB_000834,CUST_01857,BUSINESS,4999,MONTHLY,CANCELLED,2026-09-23 14:21:58.338776
SUB_000835,CUST_01753,BASIC,499,YEARLY,PAST_DUE,2026-09-09 14:21:58.338776
SUB_000836,CUST_00461,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-20 14:21:58.338776
SUB_000837,CUST_01922,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-11 14:21:58.338776
SUB_000838,CUST_01176,ENTERPRISE,19999,YEARLY,CANCELLED,2026-09-03 14:21:58.338776
SUB_000839,CUST_00101,BASIC,499,MONTHLY,PAST_DUE,2026-09-11 14:21:58.338776
SUB_000840,CUST_00936,BASIC,499,MONTHLY,ACTIVE,2026-09-29 14:21:58.338776
SUB_000841,CUST_00870,PRO,1499,MONTHLY,ACTIVE,2026-09-01 14:21:58.338776
SUB_000842,CUST_01515,PRO,1499,YEARLY,ACTIVE,2026-09-01 14:21:58.353810
SUB_000843,CUST_00611,BUSINESS,4999,YEARLY,ACTIVE,2026-09-12 14:21:58.353810
SUB_000844,CUST_00923,BASIC,499,YEARLY,CANCELLED,2026-09-30 14:21:58.353810
SUB_000845,CUST_00528,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-09 14:21:58.353810
SUB_000846,CUST_01482,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-30 14:21:58.353810
SUB_000847,CUST_00505,BASIC,499,MONTHLY,CANCELLED,2026-09-22 14:21:58.353810
SUB_000848,CUST_01846,ENTERPRISE,19999,YEARLY,CANCELLED,2026-09-15 14:21:58.353810
SUB_000849,CUST_01590,ENTERPRISE,19999,MONTHLY,CANCELLED,2026-09-27 14:21:58.353810
SUB_000850,CUST_00870,ENTERPRISE,19999,MONTHLY,CANCELLED,2026-09-13 14:21:58.353810
SUB_000851,CUST_00064,BASIC,499,YEARLY,PAST_DUE,2026-09-05 14:21:58.353810
SUB_000852,CUST_01193,BASIC,499,MONTHLY,ACTIVE,2026-09-24 14:21:58.353810
SUB_000853,CUST_01626,PRO,1499,YEARLY,PAST_DUE,2026-09-05 14:21:58.353810
SUB_000854,CUST_01340,PRO,1499,YEARLY,ACTIVE,2026-09-13 14:21:58.353810
SUB_000855,CUST_00868,BUSINESS,4999,YEARLY,PAST_DUE,2026-09-16 14:21:58.353810
SUB_000856,CUST_00938,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-18 14:21:58.353810
SUB_000857,CUST_01530,BASIC,499,YEARLY,CANCELLED,2026-09-17 14:21:58.353810
SUB_000858,CUST_00394,BASIC,499,MONTHLY,ACTIVE,2026-09-23 14:21:58.353810
SUB_000859,CUST_00404,BASIC,499,MONTHLY,ACTIVE,2026-09-11 14:21:58.353810
SUB_000860,CUST_01956,ENTERPRISE,19999,MONTHLY,PAST_DUE,2026-09-20 14:21:58.353810
SUB_000861,CUST_01004,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-30 14:21:58.353810
SUB_000862,CUST_00841,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-29 14:21:58.357015
SUB_000863,CUST_01055,ENTERPRISE,19999,YEARLY,CANCELLED,2026-09-26 14:21:58.357015
SUB_000864,CUST_01069,BUSINESS,4999,YEARLY,CANCELLED,2026-09-07 14:21:58.357015
SUB_000865,CUST_01984,BASIC,499,MONTHLY,ACTIVE,2026-09-09 14:21:58.357015
SUB_000866,CUST_01505,BASIC,499,MONTHLY,CANCELLED,2026-09-26 14:21:58.357015
SUB_000867,CUST_01613,BASIC,499,MONTHLY,CANCELLED,2026-09-05 14:21:58.357015
SUB_000868,CUST_00580,PRO,1499,YEARLY,PAST_DUE,2026-09-19 14:21:58.357015
SUB_000869,CUST_01172,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-25 14:21:58.357015
SUB_000870,CUST_00760,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-16 14:21:58.357015
SUB_000871,CUST_01385,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-06 14:21:58.357015
SUB_000872,CUST_01276,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-05 14:21:58.357015
SUB_000873,CUST_00421,BASIC,499,YEARLY,ACTIVE,2026-09-22 14:21:58.357015
SUB_000874,CUST_01973,BUSINESS,4999,YEARLY,ACTIVE,2026-09-30 14:21:58.357015
SUB_000875,CUST_00981,PRO,1499,YEARLY,CANCELLED,2026-09-28 14:21:58.357015
SUB_000876,CUST_01811,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-30 14:21:58.357015
SUB_000877,CUST_01010,PRO,1499,YEARLY,CANCELLED,2026-09-12 14:21:58.357015
SUB_000878,CUST_01880,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-30 14:21:58.357015
SUB_000879,CUST_01485,BASIC,499,MONTHLY,CANCELLED,2026-09-21 14:21:58.357015
SUB_000880,CUST_00261,BUSINESS,4999,YEARLY,ACTIVE,2026-09-27 14:21:58.357015
SUB_000881,CUST_00372,BASIC,499,YEARLY,CANCELLED,2026-09-12 14:21:58.357015
SUB_000882,CUST_00237,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-13 14:21:58.357015
SUB_000883,CUST_01060,PRO,1499,YEARLY,ACTIVE,2026-09-10 14:21:58.357015
SUB_000884,CUST_01933,BASIC,499,MONTHLY,ACTIVE,2026-09-04 14:21:58.357015
SUB_000885,CUST_01598,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-25 14:21:58.357015
SUB_000886,CUST_01795,BASIC,499,MONTHLY,PAST_DUE,2026-09-19 14:21:58.357015
SUB_000887,CUST_01435,BUSINESS,4999,YEARLY,ACTIVE,2026-09-12 14:21:58.357015
SUB_000888,CUST_00811,BASIC,499,YEARLY,ACTIVE,2026-09-10 14:21:58.357015
SUB_000889,CUST_01132,BUSINESS,4999,MONTHLY,CANCELLED,2026-09-22 14:21:58.357015
SUB_000890,CUST_01411,PRO,1499,MONTHLY,PAST_DUE,2026-09-16 14:21:58.357015
SUB_000891,CUST_00035,BASIC,499,YEARLY,ACTIVE,2026-09-17 14:21:58.357015
SUB_000892,CUST_00916,BASIC,499,YEARLY,PAST_DUE,2026-09-24 14:21:58.357015
SUB_000893,CUST_01719,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-10 14:21:58.357015
SUB_000894,CUST_01305,PRO,1499,MONTHLY,ACTIVE,2026-09-13 14:21:58.357015
SUB_000895,CUST_00290,ENTERPRISE,19999,YEARLY,CANCELLED,2026-09-02 14:21:58.357015
SUB_000896,CUST_00213,BUSINESS,4999,YEARLY,ACTIVE,2026-09-25 14:21:58.357015
SUB_000897,CUST_01076,PRO,1499,YEARLY,ACTIVE,2026-09-07 14:21:58.357015
SUB_000898,CUST_01555,PRO,1499,MONTHLY,ACTIVE,2026-09-28 14:21:58.357015
SUB_000899,CUST_00346,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-12 14:21:58.357015
SUB_000900,CUST_00843,BASIC,499,MONTHLY,PAST_DUE,2026-09-14 14:21:58.357015
SUB_000901,CUST_00219,PRO,1499,MONTHLY,PAST_DUE,2026-09-08 14:21:58.357015
SUB_000902,CUST_01904,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-19 14:21:58.357015
SUB_000903,CUST_01611,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-20 14:21:58.357015
SUB_000904,CUST_01655,ENTERPRISE,19999,YEARLY,CANCELLED,2026-09-26 14:21:58.357015
SUB_000905,CUST_00221,BUSINESS,4999,YEARLY,CANCELLED,2026-09-11 14:21:58.357015
SUB_000906,CUST_00900,PRO,1499,YEARLY,ACTIVE,2026-09-30 14:21:58.357015
SUB_000907,CUST_00329,PRO,1499,YEARLY,CANCELLED,2026-09-23 14:21:58.357015
SUB_000908,CUST_01101,BASIC,499,MONTHLY,ACTIVE,2026-09-21 14:21:58.357015
SUB_000909,CUST_01292,PRO,1499,MONTHLY,CANCELLED,2026-09-29 14:21:58.357015
SUB_000910,CUST_00139,BASIC,499,MONTHLY,ACTIVE,2026-09-19 14:21:58.357015
SUB_000911,CUST_00796,PRO,1499,MONTHLY,PAST_DUE,2026-09-15 14:21:58.357015
SUB_000912,CUST_00225,PRO,1499,YEARLY,ACTIVE,2026-09-20 14:21:58.357015
SUB_000913,CUST_00450,PRO,1499,MONTHLY,PAST_DUE,2026-09-25 14:21:58.357015
SUB_000914,CUST_00064,BASIC,499,MONTHLY,ACTIVE,2026-09-06 14:21:58.357015
SUB_000915,CUST_00829,ENTERPRISE,19999,MONTHLY,CANCELLED,2026-09-29 14:21:58.357015
SUB_000916,CUST_01033,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-04 14:21:58.357015
SUB_000917,CUST_00533,BASIC,499,YEARLY,ACTIVE,2026-09-24 14:21:58.357015
SUB_000918,CUST_00352,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-19 14:21:58.357015
SUB_000919,CUST_00805,PRO,1499,MONTHLY,PAST_DUE,2026-09-28 14:21:58.357015
SUB_000920,CUST_00888,PRO,1499,MONTHLY,CANCELLED,2026-09-29 14:21:58.357015
SUB_000921,CUST_01407,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-03 14:21:58.357015
SUB_000922,CUST_00884,PRO,1499,YEARLY,CANCELLED,2026-09-24 14:21:58.357015
SUB_000923,CUST_00503,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-03 14:21:58.357015
SUB_000924,CUST_00081,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-13 14:21:58.357015
SUB_000925,CUST_01868,ENTERPRISE,19999,YEARLY,PAST_DUE,2026-09-24 14:21:58.357015
SUB_000926,CUST_01039,BUSINESS,4999,YEARLY,ACTIVE,2026-09-21 14:21:58.357015
SUB_000927,CUST_01650,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-28 14:21:58.357015
SUB_000928,CUST_01939,BASIC,499,YEARLY,CANCELLED,2026-09-17 14:21:58.357015
SUB_000929,CUST_01591,PRO,1499,MONTHLY,ACTIVE,2026-09-12 14:21:58.357015
SUB_000930,CUST_01745,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-26 14:21:58.357015
SUB_000931,CUST_01666,BUSINESS,4999,YEARLY,PAST_DUE,2026-09-30 14:21:58.357015
SUB_000932,CUST_01514,PRO,1499,YEARLY,PAST_DUE,2026-09-20 14:21:58.357015
SUB_000933,CUST_00073,PRO,1499,YEARLY,CANCELLED,2026-09-29 14:21:58.357015
SUB_000934,CUST_00108,BASIC,499,MONTHLY,CANCELLED,2026-09-21 14:21:58.357015
SUB_000935,CUST_01714,PRO,1499,MONTHLY,ACTIVE,2026-09-30 14:21:58.357015
SUB_000936,CUST_01477,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-18 14:21:58.357015
SUB_000937,CUST_01381,PRO,1499,YEARLY,PAST_DUE,2026-09-08 14:21:58.357015
SUB_000938,CUST_00094,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-04 14:21:58.357015
SUB_000939,CUST_00258,BASIC,499,MONTHLY,CANCELLED,2026-09-25 14:21:58.357015
SUB_000940,CUST_00358,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-22 14:21:58.357015
SUB_000941,CUST_00009,PRO,1499,MONTHLY,ACTIVE,2026-09-27 14:21:58.357015
SUB_000942,CUST_01167,BUSINESS,4999,YEARLY,PAST_DUE,2026-09-19 14:21:58.357015
SUB_000943,CUST_00813,PRO,1499,YEARLY,PAST_DUE,2026-09-19 14:21:58.357015
SUB_000944,CUST_01231,BUSINESS,4999,MONTHLY,ACTIVE,2026-09-20 14:21:58.357015
SUB_000945,CUST_00797,ENTERPRISE,19999,YEARLY,CANCELLED,2026-09-24 14:21:58.357015
SUB_000946,CUST_01677,ENTERPRISE,19999,YEARLY,CANCELLED,2026-09-19 14:21:58.357015
SUB_000947,CUST_01131,ENTERPRISE,19999,MONTHLY,CANCELLED,2026-09-29 14:21:58.357015
SUB_000948,CUST_01697,BASIC,499,MONTHLY,PAST_DUE,2026-09-09 14:21:58.357015
SUB_000949,CUST_00502,PRO,1499,YEARLY,CANCELLED,2026-09-29 14:21:58.357015
SUB_000950,CUST_01462,PRO,1499,MONTHLY,ACTIVE,2026-09-15 14:21:58.357015
SUB_000951,CUST_01615,ENTERPRISE,19999,MONTHLY,CANCELLED,2026-09-15 14:21:58.357015
SUB_000952,CUST_01628,PRO,1499,MONTHLY,ACTIVE,2026-09-22 14:21:58.357015
SUB_000953,CUST_00580,ENTERPRISE,19999,YEARLY,PAST_DUE,2026-09-04 14:21:58.369939
SUB_000954,CUST_00804,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-08 14:21:58.369939
SUB_000955,CUST_00396,BASIC,499,YEARLY,ACTIVE,2026-09-11 14:21:58.369939
SUB_000956,CUST_00990,ENTERPRISE,19999,MONTHLY,ACTIVE,2026-09-10 14:21:58.369939
SUB_000957,CUST_00265,PRO,1499,MONTHLY,PAST_DUE,2026-09-20 14:21:58.369939
SUB_000958,CUST_00666,ENTERPRISE,19999,MONTHLY,CANCELLED,2026-09-01 14:21:58.369939
SUB_000959,CUST_00165,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-22 14:21:58.369939
SUB_000960,CUST_00105,BASIC,499,MONTHLY,PAST_DUE,2026-09-03 14:21:58.369939
SUB_000961,CUST_00766,PRO,1499,YEARLY,ACTIVE,2026-09-10 14:21:58.369939
SUB_000962,CUST_01946,BASIC,499,MONTHLY,ACTIVE,2026-09-19 14:21:58.369939
SUB_000963,CUST_00900,PRO,1499,MONTHLY,ACTIVE,2026-09-18 14:21:58.369939
SUB_000964,CUST_01970,PRO,1499,MONTHLY,ACTIVE,2026-09-01 14:21:58.369939
SUB_000965,CUST_01446,ENTERPRISE,19999,YEARLY,PAST_DUE,2026-09-13 14:21:58.369939
SUB_000966,CUST_00533,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-11 14:21:58.369939
SUB_000967,CUST_01405,BASIC,499,YEARLY,ACTIVE,2026-09-28 14:21:58.369939
SUB_000968,CUST_00287,PRO,1499,YEARLY,ACTIVE,2026-09-25 14:21:58.369939
SUB_000969,CUST_00130,PRO,1499,YEARLY,ACTIVE,2026-09-22 14:21:58.369939
SUB_000970,CUST_01788,PRO,1499,MONTHLY,CANCELLED,2026-09-04 14:21:58.369939
SUB_000971,CUST_01560,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-08 14:21:58.369939
SUB_000972,CUST_01898,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-12 14:21:58.369939
SUB_000973,CUST_01491,PRO,1499,YEARLY,PAST_DUE,2026-09-11 14:21:58.369939
SUB_000974,CUST_00259,PRO,1499,YEARLY,ACTIVE,2026-09-21 14:21:58.369939
SUB_000975,CUST_00820,BUSINESS,4999,YEARLY,ACTIVE,2026-09-08 14:21:58.369939
SUB_000976,CUST_00158,PRO,1499,MONTHLY,CANCELLED,2026-09-03 14:21:58.369939
SUB_000977,CUST_00210,BUSINESS,4999,MONTHLY,PAST_DUE,2026-09-28 14:21:58.369939
SUB_000978,CUST_00660,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-20 14:21:58.369939
SUB_000979,CUST_01339,BUSINESS,4999,YEARLY,PAST_DUE,2026-09-20 14:21:58.369939
SUB_000980,CUST_00279,PRO,1499,MONTHLY,PAST_DUE,2026-09-23 14:21:58.369939
SUB_000981,CUST_01019,BASIC,499,YEARLY,PAST_DUE,2026-09-16 14:21:58.369939
SUB_000982,CUST_01135,PRO,1499,YEARLY,PAST_DUE,2026-09-07 14:21:58.369939
SUB_000983,CUST_01289,BASIC,499,MONTHLY,ACTIVE,2026-09-13 14:21:58.369939
SUB_000984,CUST_00095,ENTERPRISE,19999,YEARLY,ACTIVE,2026-09-22 14:21:58.369939
SUB_000985,CUST_00975,BASIC,499,MONTHLY,PAST_DUE,2026-09-28 14:21:58.369939
SUB_000986,CUST_00382,BUSINESS,4999,YEARLY,ACTIVE,2026-09-05 14:21:58.369939
SUB_000987,CUST_00119,BASIC,499,YEARLY,PAST_DUE,2026-09-27 14:21:58.369939
SUB_000988,CUST_00221,PRO,1499,MONTHLY,ACTIVE,2026-09-29 14:21:58.369939
SUB_000989,CUST_01589,PRO,1499,MONTHLY,PAST_DUE,2026-09-21 14:21:58.369939
SUB_000990,CUST_01454,BUSINESS,4999,YEARLY,ACTIVE,2026-09-02 14:21:58.369939
SUB_000991,CUST_01860,BASIC,499,MONTHLY,ACTIVE,2026-09-10 14:21:58.369939
SUB_000992,CUST_00991,BUSINESS,4999,YEARLY,CANCELLED,2026-09-18 14:21:58.369939
SUB_000993,CUST_01339,PRO,1499,YEARLY,PAST_DUE,2026-09-28 14:21:58.369939
SUB_000994,CUST_01332,PRO,1499,YEARLY,PAST_DUE,2026-09-17 14:21:58.369939
SUB_000995,CUST_00738,PRO,1499,YEARLY,ACTIVE,2026-09-07 14:21:58.369939
SUB_000996,CUST_00232,PRO,1499,YEARLY,ACTIVE,2026-09-18 14:21:58.369939
SUB_000997,CUST_00963,BASIC,499,YEARLY,ACTIVE,2026-09-12 14:21:58.369939
SUB_000998,CUST_00650,BASIC,499,MONTHLY,PAST_DUE,2026-09-15 14:21:58.369939
SUB_000999,CUST_01089,BASIC,499,YEARLY,ACTIVE,2026-09-04 14:21:58.369939
SUB_001000,CUST_00143,PRO,1499,YEARLY,ACTIVE,2026-09-05 14:21:58.369939
